16,6,0.0,165.7,52.79,86.26000000000002,1,1,1.0
17,3,311.05,0.0,396.60999999999996,112.57,1,1,1.0
17,4,96.94,0.0,221.8,61.97,1,1,1.0
17,5,619.6,131.6,256.79999999999995,107.4,1,1,1.0
17,6,0.0,165.7,70.96,103.82,1,1,1.0
18,3,310.88,0.0,396.61,112.54,1,1,1.0
18,4,96.94,0.0,221.8,61.9,1,1,1.0
18,5,588.19,125.83,243.90999999999997,104.74,1,1,1.0
18,6,0.0,165.96,92.0,112.73999999999998,1,1,1.0
19,3,310.72,0.0,396.61,112.51,1,1,1.0
19,4,96.94,0.0,221.8,61.83,1,1,1.0
19,5,556.77,120.05,231.02999999999997,102.08,1,1,1.0
19,6,0.0,173.84,113.6,120.05999999999997,1,1,1.0
20,3,310.55,0.0,396.60999999999996,112.49,1,1,1.0
20,4,96.94,0.0,221.8,61.76,1,1,1.0
20,5,524.01,114.28,225.49,99.41999999999999,1,1,1.0
20,6,0.0,179.73,137.16,126.07000000000002,1,1,1.0
21,3,310.39,0.0,396.6,112.46,1,1,1.0
21,4,96.94,0.0,221.8,61.69,1,1,1.0
21,5,491.26,108.51,219.94000000000005,96.76,1,1,1.0
21,6,0.0,188.49,164.3,129.51,1,1,1.0
22,3,310.22,0.0,396.61,112.43,1,1,1.0
22,4,96.94,0.0,221.8,61.62,1,1,1.0
22,5,458.5,102.74,214.39999999999998,94.09000000000002,1,1,1.0
22,6,0.0,198.24,191.8,136.26,1,1,1.0
23,3,310.06,0.0,396.59999999999997,112.4,1,1,1.0
23,4,96.94,0.0,221.8,61.55,1,1,1.0
23,5,431.12,96.97,203.48000000000002,91.43,1,1,1.0
23,6,14.84,206.9,209.06,142.55999999999997,1,1,1.0
24,3,309.89,0.0,396.61,112.37,1,1,1.0
24,4,96.94,0.0,221.8,61.48,1,1,1.0
24,5,403.3,93.64,194.99999999999994,88.47000000000001,1,1,1.0
24,6,37.03,216.15,218.97,152.71,1,1,1.0
25,3,309.72,0.0,396.61,112.34,1,1,1.0
25,4,96.94,0.0,221.8,61.41,1,1,1.0
25,5,378.55,90.31,188.95,85.52000000000001,1,1,1.0
25,6,60.13,227.32,233.5,162.87,1,1,1.0
26,3,309.56,0.0,396.59999999999997,112.31,1,1,1.0
26,4,96.94,0.0,221.8,61.34,1,1,1.0
26,5,353.8,86.98,182.90000000000003,82.55999999999999,1,1,1.0
26,6,85.76,237.21,253.24,173.02,1,1,1.0
27,3,309.39,0.0,396.61,112.28,1,1,1.0
27,4,96.94,0.0,221.8,61.27,1,1,1.0
27,5,332.67,83.65,177.72999999999996,79.60999999999999,1,1,1.0
27,6,109.21,248.42,274.89000000000004,183.18000000000004,1,1,1.0
28,3,309.23,0.0,396.6,112.25,1,1,1.0
28,4,96.94,0.0,221.8,61.2,1,1,1.0
28,5,311.54,80.32,172.56,76.65,1,1,1.0
28,6,140.42,263.58,295.38,194.82,1,1,1.0
29,3,309.06,0.0,396.60999999999996,112.22,1,1,1.0
29,4,96.94,0.0,221.8,61.02,1,1,1.0
29,5,290.41,76.99,167.39,73.7,1,1,1.0
29,6,179.88,279.33,317.45,206.27000000000004,1,1,1.0
29,7,914.35,189.24,45.64999999999998,63.16999999999999,1,1,1.0
30,3,308.89,0.0,396.61,112.19,1,1,1.0
30,4,96.94,0.0,221.8,60.83,1,1,1.0
30,5,269.28,73.66,162.22000000000003,70.74000000000001,1,1,1.0
30,6,219.34,295.08,339.53,217.71999999999997,1,1,1.0
30,7,868.06,174.66,91.94000000000005,74.82,1,1,1.0
31,3,308.73,0.0,396.6,112.16,1,1,1.0
31,4,96.94,0.0,221.8,60.65,1,1,1.0
31,5,253.51,70.99,153.49,69.27,1,1,1.0
31,6,258.81,310.84,361.59,229.16000000000003,1,1,1.0
31,7,821.78,160.08,138.22000000000003,86.45999999999998,1,1,1.0
32,3,308.56,0.0,396.60999999999996,112.13,1,1,1.0
32,4,96.94,0.0,221.8,60.47,1,1,1.0
32,5,237.75,68.33,144.75,67.78000000000002,1,1,1.0
32,6,305.4,331.34,383.6,208.66000000000003,1,1,1.0
32,7,775.49,145.5,184.51,98.1,1,1,1.0
33,3,308.4,0.0,396.6,112.11,1,1,1.0
33,4,96.94,0.0,221.8,60.28,1,1,1.0
33,5,221.99,65.66,138.81,66.31,1,1,1.0
33,6,355.33,349.18,404.96999999999997,190.82,1,1,1.0
33,7,729.2,132.6,230.79999999999995,108.06,1,1,1.0
34,3,308.23,0.0,396.61,112.08,1,1,1.0
34,4,96.94,0.0,221.8,60.1,1,1,1.0
34,5,206.23,63.0,132.87000000000003,64.82,1,1,1.0
34,6,410.6,374.14,429.9,165.86,1,1,1.0
34,7,688.3,123.3,252.30000000000007,106.89999999999999,1,1,1.0
35,3,308.07,0.0,396.59999999999997,112.05,1,1,1.0
35,4,96.94,0.0,221.8,59.92,1,1,1.0
35,5,190.46,60.33,130.22,63.35000000000001,1,1,1.0
35,6,475.69,397.32,429.90000000000003,142.68,1,1,1.0
35,7,653.94,116.3,232.76,104.8,1,1,1.0
36,3,307.9,0.0,396.61,112.02,1,1,1.0
36,4,96.94,0.0,221.8,59.74,1,1,1.0
36,5,174.7,57.67,127.56,61.86,1,1,1.0
36,6,545.23,424.96,414.77,115.04000000000002,1,1,1.0
36,7,617.72,108.24,226.02999999999997,101.97000000000001,1,1,1.0
37,3,307.73,0.0,396.61,111.99,1,1,1.0
37,4,96.94,0.0,221.8,59.56,1,1,1.0
37,5,158.94,55.01,124.89999999999998,60.38,1,1,1.0
37,6,630.83,457.06,329.16999999999996,82.94,1,1,1.0
37,7,579.29,102.77,219.30000000000007,99.14,1,1,1.0
38,3,307.57,0.0,396.59999999999997,111.96,1,1,1.0
38,4,96.94,0.0,221.8,59.38,1,1,1.0
38,5,143.18,52.34,122.24000000000001,58.89999999999999,1,1,1.0
38,6,736.04,481.13,223.96000000000004,58.870000000000005,1,1,1.0
38,7,543.58,97.98,212.56999999999994,96.3,1,1,1.0
39,3,307.4,0.0,396.61,111.93,1,1,1.0
39,4,96.94,0.0,221.8,59.2,1,1,1.0
39,5,127.41,49.68,119.59,57.419999999999995,1,1,1.0
39,7,511.09,92.68,205.85000000000008,93.45999999999998,1,1,1.0
40,3,307.24,0.0,396.6,111.9,1,1,1.0
40,4,96.94,0.0,221.8,58.33,1,1,1.0
40,5,114.75,47.5,117.11000000000001,56.64,1,1,1.0
40,7,481.1,86.35,199.12,90.63,1,1,1.0
41,3,307.07,0.0,396.60999999999996,111.87,1,1,1.0
41,4,96.94,0.0,221.8,57.47,1,1,1.0
41,5,102.09,45.31,114.62,55.870000000000005,1,1,1.0
41,7,455.21,81.46,192.39000000000004,87.8,1,1,1.0
42,3,306.9,0.0,396.61,111.84,1,1,1.0
42,4,96.94,0.0,221.8,56.6,1,1,1.0
42,5,88.91,43.16,112.14000000000001,55.09,1,1,1.0
42,7,424.96,78.46,185.67000000000002,79.74,1,1,1.0
43,3,306.74,0.0,396.6,111.81,1,1,1.0
43,4,96.94,0.0,221.8,57.1,1,1,1.0
43,5,75.73,41.02,109.64999999999999,54.309999999999995,1,1,1.0
43,7,398.65,75.36,178.94000000000005,77.77999999999999,1,1,1.0
44,3,306.57,0.0,396.60999999999996,111.78,1,1,1.0
44,4,96.94,0.0,221.8,56.98,1,1,1.0
44,5,65.44,38.88,107.18,53.54,1,1,1.0
44,7,371.87,69.85,172.21000000000004,75.82,1,1,1.0
45,3,306.41,0.0,396.59999999999997,111.75,1,1,1.0
45,4,96.94,0.0,221.8,56.86,1,1,1.0
45,5,55.16,36.74,104.69,52.76,1,1,1.0
45,7,346.82,66.5,165.48999999999995,73.85,1,1,1.0
46,3,306.24,0.0,396.61,111.72,1,1,1.0
46,4,96.94,0.0,221.8,56.73,1,1,1.0
46,5,44.88,34.61,102.21000000000001,51.980000000000004,1,1,1.0
46,7,324.85,62.57,158.75,71.89000000000001,1,1,1.0
47,3,306.08,0.0,396.59999999999997,111.7,1,1,1.0
47,4,96.94,0.0,221.8,56.61,1,1,1.0
47,5,34.59,32.47,99.72999999999999,51.2,1,1,1.0
47,7,305.17,58.93,152.02999999999997,69.91999999999999,1,1,1.0
48,3,305.91,0.0,396.60999999999996,111.67,1,1,1.0
48,4,96.94,0.0,221.8,56.49,1,1,1.0
48,5,24.31,30.33,97.25,50.43000000000001,1,1,1.0
48,7,286.07,56.44,145.3,67.96000000000001,1,1,1.0
49,3,305.74,0.0,396.61,111.64,1,1,1.0
49,4,96.94,0.0,221.8,56.37,1,1,1.0
49,5,16.21,28.79,94.75999999999999,49.65,1,1,1.0
49,7,265.38,54.56,141.60000000000002,66.72,1,1,1.0
50,3,305.58,0.0,396.59999999999997,111.61,1,1,1.0
50,4,96.94,0.0,221.8,56.24,1,1,1.0
50,5,8.1,27.24,92.29,48.88000000000001,1,1,1.0
50,7,246.5,52.69,137.91000000000003,65.48,1,1,1.0
51,3,305.41,0.0,396.60999999999996,111.58,1,1,1.0
51,4,96.94,0.0,221.8,56.12,1,1,1.0
51,5,0.0,25.7,89.8,48.099999999999994,1,1,1.0
51,7,227.63,50.82,134.2,64.22999999999999,1,1,1.0
52,3,305.25,0.0,396.6,111.55,1,1,1.0
52,4,96.94,0.0,221.8,56.0,1,1,1.0
52,5,0.0,23.47,79.8,45.129999999999995,1,1,1.0
52,7,211.97,48.62,130.50000000000003,62.98,1,1,1.0
53,3,305.08,0.0,396.61000000000007,111.52,1,1,1.0
53,4,96.94,0.0,221.8,56.0,1,1,1.0
53,5,0.0,22.0,67.9,46.599999999999994,1,1,1.0
53,7,196.31,46.42,126.80000000000001,61.730000000000004,1,1,1.0
54,3,304.91,0.0,396.60999999999996,111.49,1,1,1.0
54,4,96.94,0.0,221.8,56.0,1,1,1.0
54,5,0.0,22.0,59.0,43.3,1,1,1.0
54,7,180.13,44.64,123.10000000000002,60.489999999999995,1,1,1.0
55,3,304.75,0.0,396.6,111.46,1,1,1.0
55,4,96.94,0.0,221.8,56.0,1,1,1.0
55,5,0.0,19.8,49.3,45.5,1,1,1.0
55,7,167.06,42.86,119.39999999999998,59.25,1,1,1.0
56,3,304.58,0.0,396.61000000000007,111.43,1,1,1.0
56,4,96.94,0.0,221.8,56.0,1,1,1.0
56,5,0.0,19.8,41.1,45.5,1,1,1.0
56,7,153.99,41.09,115.69999999999999,58.0,1,1,1.0
57,3,304.42,0.0,396.59999999999997,111.4,1,1,1.0
57,4,96.94,0.0,221.8,56.0,1,1,1.0
57,5,0.0,19.8,31.4,42.5,1,1,1.0
57,7,140.92,39.31,112.0,56.75,1,1,1.0
58,3,304.25,0.0,396.61,111.37,1,1,1.0
58,4,96.94,0.0,221.8,56.0,1,1,1.0
58,5,0.0,19.8,24.3,37.7,1,1,1.0
58,7,127.84,37.54,108.29999999999998,55.50000000000001,1,1,1.0
59,3,304.08,0.0,396.61000000000007,111.34,1,1,1.0
59,4,96.94,0.0,221.8,56.0,1,1,1.0
59,5,0.0,23.1,15.4,32.5,1,1,1.0
59,7,114.77,35.76,104.60000000000001,54.26,1,1,1.0
60,3,303.92,0.0,396.59999999999997,111.31,1,1,1.0
60,4,96.94,0.0,221.8,56.0,1,1,1.0
60,5,0.0,23.1,5.7,32.5,1,1,1.0
60,7,101.7,33.99,100.89999999999999,53.01,1,1,1.0
